rainfall,humidity,temperature,pressure,wind_speed,magnitude,time,risk,disaster_type,source
13.5,92.0,26.1,973.6,63.8,0.0,0,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
5.3,93.0,25.8,972.3,70.9,0.0,1,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
7.0,92.0,26.0,971.0,67.8,0.0,2,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
11.0,93.0,25.8,971.1,51.5,0.0,3,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
9.5,94.0,25.9,972.4,61.0,0.0,4,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
20.4,90.0,26.1,974.2,75.2,0.0,5,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
25.6,90.0,26.1,976.5,74.9,0.0,6,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
8.8,90.0,26.1,977.9,67.8,0.0,7,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
9.0,90.0,26.1,979.6,60.1,0.0,8,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
5.4,91.0,26.2,980.7,55.1,0.0,9,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
3.0,87.0,27.1,982.0,49.3,0.0,10,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.8,87.0,27.3,982.8,44.8,0.0,11,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.8,90.0,26.6,982.8,46.0,0.0,12,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
6.0,93.0,26.1,984.1,41.6,0.0,13,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
4.0,93.0,26.1,985.0,37.7,0.0,14,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
3.0,93.0,25.9,985.1,39.8,0.0,15,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
1.7,90.0,27.1,986.1,39.7,0.0,16,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.9,92.0,26.9,987.0,38.3,0.0,17,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
1.6,91.0,26.9,987.2,38.1,0.0,18,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
2.0,92.0,26.9,986.9,38.8,0.0,19,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
1.5,90.0,26.7,986.4,37.7,0.0,20,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.9,92.0,26.8,986.2,36.0,0.0,21,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.5,92.0,26.8,986.4,36.3,0.0,22,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.0,92.0,26.8,986.6,35.1,0.0,23,1,2,ERA5 - 2023 Cyclone Biparjoy (Gujarat)
0.6,94.0,24.0,1005.4,16.3,0.0,0,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.9,94.0,24.0,1006.9,18.4,0.0,1,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.2,93.0,24.5,1007.5,18.1,0.0,2,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.3,92.0,24.8,1008.4,21.3,0.0,3,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.5,91.0,25.2,1008.5,23.3,0.0,4,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.6,86.0,26.2,1008.2,22.1,0.0,5,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.1,88.0,25.9,1007.6,20.7,0.0,6,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.0,89.0,25.2,1006.5,25.5,0.0,7,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.0,88.0,25.9,1005.4,21.1,0.0,8,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.5,88.0,25.5,1004.5,24.8,0.0,9,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.2,88.0,25.8,1004.3,20.6,0.0,10,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
9.0,93.0,24.7,1004.2,21.9,0.0,11,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.4,93.0,24.5,1004.6,21.4,0.0,12,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
5.5,93.0,24.8,1005.5,23.2,0.0,13,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.1,94.0,24.2,1006.1,22.7,0.0,14,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.7,93.0,24.5,1006.6,21.1,0.0,15,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.4,94.0,24.4,1006.8,22.9,0.0,16,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
3.3,96.0,23.6,1006.4,18.7,0.0,17,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.3,92.0,24.1,1005.6,21.5,0.0,18,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.7,92.0,24.2,1004.9,24.2,0.0,19,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.5,93.0,23.9,1003.6,25.1,0.0,20,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.6,94.0,24.1,1003.3,24.6,0.0,21,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.1,93.0,24.3,1002.3,29.2,0.0,22,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.1,93.0,24.1,1002.1,27.8,0.0,23,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
3.0,93.0,24.2,1002.3,27.2,0.0,0,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
3.8,93.0,23.7,1002.6,29.6,0.0,1,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
5.5,93.0,24.1,1003.1,34.8,0.0,2,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
8.1,92.0,24.8,1003.8,31.5,0.0,3,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
14.7,92.0,25.0,1003.7,35.2,0.0,4,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
8.2,93.0,24.9,1002.9,35.9,0.0,5,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.7,92.0,24.9,1001.7,34.6,0.0,6,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.9,92.0,24.9,1000.2,36.7,0.0,7,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.6,92.0,24.9,998.5,34.7,0.0,8,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.9,92.0,25.2,997.2,33.9,0.0,9,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.8,93.0,25.0,996.8,35.7,0.0,10,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
12.7,94.0,24.9,996.2,37.7,0.0,11,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
6.9,93.0,25.0,996.0,39.8,0.0,12,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
8.8,92.0,24.8,995.0,47.1,0.0,13,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
10.8,92.0,24.8,993.8,50.4,0.0,14,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
4.2,93.0,25.1,992.8,35.4,0.0,15,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
4.5,94.0,25.1,993.1,30.7,0.0,16,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.1,94.0,24.8,992.6,27.9,0.0,17,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
2.5,95.0,24.4,992.5,29.0,0.0,18,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
3.2,96.0,24.0,992.2,33.6,0.0,19,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
6.8,95.0,23.8,992.4,34.7,0.0,20,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
9.8,94.0,23.5,992.8,39.0,0.0,21,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
17.2,91.0,23.5,993.5,41.7,0.0,22,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
19.7,90.0,23.4,994.5,39.8,0.0,23,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
18.1,91.0,23.2,996.3,36.0,0.0,0,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
10.9,90.0,23.6,993.6,48.2,0.0,1,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
9.2,89.0,23.8,995.3,46.7,0.0,2,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
15.4,89.0,23.8,997.1,46.4,0.0,3,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
13.5,89.0,23.8,999.1,42.5,0.0,4,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
9.3,89.0,23.9,1000.1,37.7,0.0,5,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
7.3,89.0,24.2,1000.4,32.8,0.0,6,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
3.0,89.0,24.6,1000.2,29.9,0.0,7,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.5,86.0,25.1,999.9,27.9,0.0,8,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.6,85.0,25.4,999.9,24.7,0.0,9,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.7,89.0,25.0,1000.1,19.3,0.0,10,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.0,90.0,24.7,1000.9,17.6,0.0,11,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.5,91.0,24.5,1002.0,16.1,0.0,12,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,83.0,24.8,1003.6,12.5,0.0,13,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,85.0,24.6,1004.9,10.2,0.0,14,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,85.0,24.8,1005.4,11.3,0.0,15,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,81.0,25.0,1006.1,12.2,0.0,16,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,81.0,24.9,1006.2,10.0,0.0,17,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,82.0,24.6,1006.1,9.2,0.0,18,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,84.0,24.4,1005.9,9.0,0.0,19,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,87.0,24.0,1005.6,8.4,0.0,20,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,89.0,23.9,1005.3,7.2,0.0,21,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,93.0,23.5,1005.0,7.0,0.0,22,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
0.0,96.0,22.9,1005.0,7.1,0.0,23,1,2,ERA5 - 2023 Cyclone Michaung (Andhra/TN)
1.6,95.0,20.1,903.1,13.2,0.0,0,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.4,98.0,19.8,903.4,12.6,0.0,1,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,96.0,20.2,904.2,11.7,0.0,2,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.4,95.0,20.2,904.2,12.1,0.0,3,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.9,96.0,20.5,904.5,14.6,0.0,4,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.4,93.0,21.4,904.6,13.6,0.0,5,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.5,93.0,20.9,904.8,15.6,0.0,6,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.5,95.0,20.0,904.5,16.3,0.0,7,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.4,94.0,20.6,904.0,13.7,0.0,8,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.9,94.0,20.3,903.1,15.9,0.0,9,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.4,94.0,20.2,903.1,16.8,0.0,10,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.0,96.0,20.4,902.2,16.2,0.0,11,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,94.0,20.1,902.3,17.3,0.0,12,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.2,96.0,19.9,902.3,13.9,0.0,13,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.2,99.0,20.0,902.7,15.2,0.0,14,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.0,96.0,20.6,903.1,15.5,0.0,15,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.1,95.0,20.3,903.5,15.8,0.0,16,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.2,96.0,20.2,903.7,12.6,0.0,17,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.9,96.0,20.1,903.4,13.2,0.0,18,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.4,97.0,20.5,903.1,14.7,0.0,19,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.0,95.0,20.4,902.2,15.5,0.0,20,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.9,97.0,20.2,901.7,20.7,0.0,21,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.5,95.0,20.1,901.7,19.0,0.0,22,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.1,95.0,19.8,901.3,17.4,0.0,23,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.3,95.0,19.8,901.9,18.6,0.0,0,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.1,95.0,19.9,902.3,15.6,0.0,1,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.8,95.0,20.0,902.4,18.7,0.0,2,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.7,95.0,20.1,903.1,19.7,0.0,3,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.5,94.0,20.2,903.5,18.9,0.0,4,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.6,95.0,20.4,903.5,20.3,0.0,5,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.8,94.0,20.7,903.7,20.7,0.0,6,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.3,96.0,20.5,903.5,21.9,0.0,7,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,96.0,20.7,902.9,20.7,0.0,8,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.7,96.0,20.4,902.9,17.2,0.0,9,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.9,96.0,20.6,902.1,16.1,0.0,10,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.8,96.0,20.4,901.8,17.9,0.0,11,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.8,97.0,20.2,902.0,17.1,0.0,12,1,3,ERA5 - 2014 Malin Landslide (Pune)
4.4,95.0,20.0,901.9,18.4,0.0,13,1,3,ERA5 - 2014 Malin Landslide (Pune)
4.9,96.0,20.0,902.3,15.5,0.0,14,1,3,ERA5 - 2014 Malin Landslide (Pune)
4.2,98.0,20.0,902.7,13.0,0.0,15,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.1,99.0,20.1,903.0,11.9,0.0,16,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.1,96.0,20.5,903.2,12.0,0.0,17,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.4,99.0,20.1,903.1,12.5,0.0,18,1,3,ERA5 - 2014 Malin Landslide (Pune)
7.9,96.0,20.3,902.6,12.8,0.0,19,1,3,ERA5 - 2014 Malin Landslide (Pune)
7.4,98.0,20.1,901.7,9.8,0.0,20,1,3,ERA5 - 2014 Malin Landslide (Pune)
7.9,98.0,20.2,901.2,8.1,0.0,21,1,3,ERA5 - 2014 Malin Landslide (Pune)
7.2,99.0,20.0,901.1,7.6,0.0,22,1,3,ERA5 - 2014 Malin Landslide (Pune)
6.4,98.0,20.1,900.6,8.3,0.0,23,1,3,ERA5 - 2014 Malin Landslide (Pune)
4.3,99.0,20.0,901.4,8.9,0.0,0,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.8,99.0,20.1,901.5,9.6,0.0,1,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.6,99.0,20.4,902.2,11.3,0.0,2,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,97.0,20.5,902.6,13.9,0.0,3,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,93.0,20.9,903.3,13.6,0.0,4,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.1,97.0,21.0,903.3,14.8,0.0,5,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.3,95.0,21.3,903.2,17.6,0.0,6,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.3,97.0,21.3,903.2,15.1,0.0,7,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,98.0,20.7,902.3,16.6,0.0,8,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.6,94.0,21.8,902.3,16.0,0.0,9,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.3,94.0,20.8,901.0,15.0,0.0,10,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.3,93.0,21.1,901.2,16.6,0.0,11,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.7,95.0,20.5,901.4,14.0,0.0,12,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,99.0,20.1,901.2,11.3,0.0,13,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.2,99.0,20.2,902.0,12.7,0.0,14,1,3,ERA5 - 2014 Malin Landslide (Pune)
0.7,98.0,20.4,902.4,11.3,0.0,15,1,3,ERA5 - 2014 Malin Landslide (Pune)
0.8,99.0,20.4,902.7,11.1,0.0,16,1,3,ERA5 - 2014 Malin Landslide (Pune)
0.7,99.0,20.3,902.6,10.5,0.0,17,1,3,ERA5 - 2014 Malin Landslide (Pune)
0.8,100.0,20.3,902.8,11.3,0.0,18,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.3,99.0,20.5,902.0,10.8,0.0,19,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.5,99.0,20.4,901.5,11.0,0.0,20,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,99.0,20.4,901.0,10.7,0.0,21,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,99.0,20.3,900.5,11.6,0.0,22,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.5,100.0,20.2,900.7,11.0,0.0,23,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,99.0,20.3,901.3,10.6,0.0,0,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.1,99.0,20.4,901.8,12.6,0.0,1,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.5,99.0,20.6,902.2,11.8,0.0,2,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.4,99.0,20.6,902.5,13.5,0.0,3,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.3,98.0,20.8,902.7,13.9,0.0,4,1,3,ERA5 - 2014 Malin Landslide (Pune)
5.2,97.0,21.1,902.7,16.2,0.0,5,1,3,ERA5 - 2014 Malin Landslide (Pune)
6.9,95.0,20.8,902.7,15.8,0.0,6,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.9,97.0,20.9,902.4,14.2,0.0,7,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.1,98.0,20.9,902.1,11.5,0.0,8,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.7,93.0,21.1,901.1,12.7,0.0,9,1,3,ERA5 - 2014 Malin Landslide (Pune)
3.4,95.0,21.1,901.0,9.8,0.0,10,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.2,95.0,20.8,900.0,10.4,0.0,11,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.1,98.0,20.4,900.3,8.6,0.0,12,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.2,96.0,20.6,900.6,8.9,0.0,13,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.1,99.0,20.3,901.0,8.7,0.0,14,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.1,99.0,20.4,901.7,9.2,0.0,15,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.3,99.0,20.5,901.8,9.5,0.0,16,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.4,97.0,20.9,902.0,10.2,0.0,17,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,96.0,20.6,902.1,13.1,0.0,18,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.5,97.0,20.3,901.4,12.6,0.0,19,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.8,99.0,20.3,900.9,12.4,0.0,20,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.9,97.0,20.2,900.8,15.2,0.0,21,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.6,99.0,20.2,900.0,11.3,0.0,22,1,3,ERA5 - 2014 Malin Landslide (Pune)
2.2,97.0,20.3,900.4,11.9,0.0,23,1,3,ERA5 - 2014 Malin Landslide (Pune)
1.7,97.0,23.0,1000.2,8.1,0.0,0,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.6,100.0,22.8,1000.4,6.4,0.0,1,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.0,100.0,23.2,1000.8,4.3,0.0,2,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.7,100.0,24.1,1001.3,6.1,0.0,3,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.9,99.0,24.5,1001.6,7.2,0.0,4,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.9,99.0,24.6,1001.5,3.6,0.0,5,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.1,89.0,26.3,1001.3,3.4,0.0,6,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.8,90.0,27.1,1000.1,8.5,0.0,7,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.4,92.0,26.9,1000.1,14.8,0.0,8,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.4,93.0,25.6,999.7,13.3,0.0,9,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
4.3,92.0,25.2,999.6,15.3,0.0,10,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.6,99.0,24.3,999.5,10.3,0.0,11,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.3,95.0,24.5,999.3,9.3,0.0,12,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.1,99.0,23.8,1000.0,3.6,0.0,13,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.2,99.0,23.4,1000.6,8.3,0.0,14,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.8,100.0,23.3,1001.4,6.4,0.0,15,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.0,100.0,23.2,1001.9,5.8,0.0,16,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.7,100.0,23.1,1001.9,5.1,0.0,17,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.6,99.0,23.0,1002.1,6.5,0.0,18,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.1,100.0,22.8,1001.4,4.9,0.0,19,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.6,100.0,22.6,1000.5,7.1,0.0,20,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.5,100.0,22.5,999.7,7.0,0.0,21,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.1,100.0,22.6,999.3,5.5,0.0,22,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.0,100.0,22.8,999.5,4.2,0.0,23,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.8,96.0,23.6,999.0,9.4,0.0,0,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.9,99.0,23.3,999.6,4.2,0.0,1,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.5,100.0,23.4,1000.1,6.9,0.0,2,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
4.2,99.0,24.1,1000.6,7.4,0.0,3,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
4.3,99.0,23.9,1001.5,6.8,0.0,4,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.5,94.0,24.7,1001.6,9.7,0.0,5,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.4,92.0,25.5,1001.1,8.1,0.0,6,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.6,91.0,26.2,1000.3,12.6,0.0,7,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.6,91.0,26.4,999.7,17.1,0.0,8,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.0,94.0,25.4,999.3,13.8,0.0,9,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.5,93.0,25.6,999.3,13.3,0.0,10,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.2,99.0,24.4,999.3,13.7,0.0,11,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.7,95.0,24.6,999.0,11.0,0.0,12,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.6,100.0,23.9,999.5,7.6,0.0,13,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.9,99.0,23.6,1000.1,8.0,0.0,14,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.7,99.0,23.3,1000.9,5.6,0.0,15,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.5,100.0,23.1,1001.8,5.5,0.0,16,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.9,100.0,23.1,1002.0,5.2,0.0,17,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
0.6,100.0,22.9,1001.7,4.5,0.0,18,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.3,100.0,22.7,1001.0,5.4,0.0,19,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.0,99.0,22.4,1000.8,6.5,0.0,20,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.4,100.0,22.2,1000.2,6.3,0.0,21,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.3,100.0,22.2,999.9,6.1,0.0,22,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.7,100.0,22.1,1000.4,6.9,0.0,23,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
1.7,98.0,22.5,999.9,7.9,0.0,0,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
4.9,100.0,22.4,1000.5,6.1,0.0,1,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
5.6,100.0,22.9,1001.6,4.2,0.0,2,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
4.3,100.0,22.9,1002.5,5.2,0.0,3,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
3.3,93.0,24.4,1003.2,7.4,0.0,4,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
2.3,94.0,24.8,1003.3,7.9,0.0,5,1,3,ERA5 - 2019 Kavalappara Landslide (Kerala)
